Timestamp,EMG_Value
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1826856,18
1744797966.1826856,19
1744797966.1983843,18
1744797966.1989458,19
1744797966.1989458,18
1744797966.1989458,19
1744797966.1989458,18
1744797966.1989458,19
1744797966.1999528,18
1744797966.1999528,19
1744797966.1999528,18
1744797966.1999528,19
1744797966.1999528,18
1744797966.1999528,19
1744797966.1999528,18
1744797966.2009938,19
1744797966.2009938,18
1744797966.2009938,19
1744797966.2009938,18
1744797966.2009938,19
1744797966.2009938,18
1744797966.2009938,19
1744797966.2009938,18
1744797966.202049,19
1744797966.202049,18
1744797966.202049,19
1744797966.202049,18
1744797966.202049,19
1744797966.202049,18
1744797966.202049,19
1744797966.202049,18
1744797966.203089,19
1744797966.203089,18
1744797966.203089,19
1744797966.203089,18
1744797966.203089,19
1744797966.203089,18
1744797966.203089,19
1744797966.204139,18
1744797966.204139,19
1744797966.204139,18
1744797966.204139,19
1744797966.204139,18
1744797966.204139,19
1744797966.204139,18
1744797966.2051866,19
1744797966.2051866,18
1744797966.2051866,19
1744797966.2051866,18
1744797966.2051866,19
1744797966.2051866,18
1744797966.2051866,19
1744797966.2051866,18
1744797966.206238,19
1744797966.206238,18
1744797966.206238,19
1744797966.206238,18
1744797966.206238,19
1744797966.206238,18
1744797966.206238,19
1744797966.206238,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.2072854,18
1744797966.2072854,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.212133,18
1744797966.212133,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.214151,19
1744797966.214151,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2299595,18
1744797966.2299595,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2460463,19
1744797966.2460463,18
1744797966.2620735,19
1744797966.2620735,18
1744797966.2620735,19
1744797966.2620735,18
1744797966.2620735,19
1744797966.2620735,18
1744797966.2620735,19
1744797966.2620735,18
1744797966.2620735,19
1744797966.2620735,18
1744797966.2620735,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2640836,19
1744797966.2640836,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.2660909,18
1744797966.2660909,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.268097,19
1744797966.268097,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2701027,18
1744797966.2701027,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2721083,19
1744797966.2721083,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2741137,18
1744797966.2741137,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2761192,19
1744797966.2761192,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2778635,18
1744797966.2778635,19
1744797966.2935677,18
1744797966.2935677,19
1744797966.2935677,18
1744797966.2935677,19
1744797966.2935677,18
1744797966.2935677,19
1744797966.2935677,18
1744797966.2935677,19
1744797966.2935677,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2955787,18
1744797966.2955787,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2975862,18
1744797966.2975862,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.2995918,19
1744797966.2995918,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.301597,18
1744797966.301597,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3036027,19
1744797966.3036027,18
1744797966.3056078,19
1744797966.3056078,18
1744797966.3056078,19
1744797966.3056078,18
1744797966.3056078,19
1744797966.3056078,18
1744797966.3056078,19
1744797966.3056078,18
1744797966.3056078,19
