Timestamp,EMG_Value
1744798392.4637685,95
1744798392.4637685,195
1744798392.4637685,194
1744798392.4637685,195
1744798392.4637685,95
1744798392.4637685,195
1744798392.4637685,194
1744798392.4637685,195
1744798392.4637685,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4796371,195
1744798392.4796371,95
1744798392.4796371,195
1744798392.4796371,194
1744798392.4953113,195
1744798392.4953113,95
1744798392.4953113,195
1744798392.4953113,194
1744798392.4953113,195
1744798392.4953113,95
1744798392.4953113,195
1744798392.4953113,194
1744798392.4953113,195
1744798392.4953113,95
1744798392.4953113,195
1744798392.4953113,194
1744798392.4976735,195
1744798392.4976735,95
1744798392.4976735,195
1744798392.4976735,194
1744798392.4976735,195
1744798392.4976735,95
1744798392.4976735,195
1744798392.4976735,194
1744798392.4976735,195
1744798392.4976735,95
1744798392.4976735,195
1744798392.4976735,194
1744798392.4976735,195
1744798392.49968,95
1744798392.49968,195
1744798392.49968,194
1744798392.49968,195
1744798392.49968,95
1744798392.49968,195
1744798392.49968,194
1744798392.49968,195
1744798392.49968,95
1744798392.49968,195
1744798392.49968,194
1744798392.49968,195
1744798392.49968,95
1744798392.49968,195
1744798392.49968,194
1744798392.501685,195
1744798392.501685,95
1744798392.501685,195
1744798392.501685,194
1744798392.501685,195
1744798392.501685,95
1744798392.501685,195
1744798392.501685,194
1744798392.501685,195
1744798392.501685,95
1744798392.501685,195
1744798392.501685,194
1744798392.501685,195
1744798392.501685,95
1744798392.501685,195
1744798392.5036905,194
1744798392.5036905,195
1744798392.5036905,95
1744798392.5036905,195
1744798392.5036905,194
1744798392.5036905,195
1744798392.5036905,95
1744798392.5036905,195
1744798392.5036905,194
1744798392.5036905,195
1744798392.5036905,95
1744798392.5036905,195
1744798392.5036905,194
1744798392.5036905,195
1744798392.5036905,95
1744798392.5056956,195
1744798392.5056956,194
1744798392.5056956,195
1744798392.5056956,95
1744798392.5056956,195
1744798392.5056956,194
1744798392.5056956,195
1744798392.5056956,95
1744798392.5056956,195
1744798392.5056956,194
1744798392.5056956,195
1744798392.5056956,95
1744798392.5056956,195
1744798392.5056956,194
1744798392.5056956,195
1744798392.5077004,95
1744798392.5077004,195
1744798392.5077004,194
1744798392.5077004,195
1744798392.5077004,95
1744798392.5077004,195
1744798392.5077004,194
1744798392.5077004,195
1744798392.5077004,95
1744798392.5077004,195
1744798392.5077004,194
1744798392.5077004,195
1744798392.5077004,95
1744798392.5077004,195
1744798392.5097072,194
1744798392.5097072,195
1744798392.5097072,95
1744798392.5097072,195
1744798392.5097072,194
1744798392.5097072,195
1744798392.5097072,95
1744798392.5097072,195
1744798392.5097072,194
1744798392.5097072,195
1744798392.5097072,95
1744798392.5112123,195
1744798392.5112123,194
1744798392.5112123,195
1744798392.5112123,95
1744798392.5112123,195
1744798392.5112123,194
1744798392.5112123,195
1744798392.5112123,95
1744798392.5112123,195
1744798392.5112123,194
1744798392.5112123,195
1744798392.5112123,95
1744798392.5112123,195
1744798392.513219,194
1744798392.513219,195
1744798392.513219,95
1744798392.513219,195
1744798392.513219,194
1744798392.513219,195
1744798392.513219,95
1744798392.513219,195
1744798392.513219,194
1744798392.513219,195
1744798392.513219,95
1744798392.513219,195
1744798392.513219,194
1744798392.513219,195
1744798392.513219,95
1744798392.5152256,195
1744798392.5152256,194
1744798392.5152256,195
1744798392.5152256,95
1744798392.5152256,195
1744798392.5152256,194
1744798392.5152256,195
1744798392.5152256,95
1744798392.5152256,195
1744798392.5152256,194
1744798392.5152256,195
1744798392.5152256,95
1744798392.5152256,195
1744798392.5152256,194
1744798392.5152256,195
1744798392.5172305,95
1744798392.5172305,195
1744798392.5172305,194
1744798392.5172305,195
1744798392.5172305,95
1744798392.5172305,195
1744798392.5172305,194
1744798392.5172305,195
1744798392.5172305,95
1744798392.5172305,195
1744798392.5172305,194
1744798392.5172305,195
1744798392.5172305,95
1744798392.5172305,195
1744798392.5172305,194
1744798392.5192358,195
1744798392.5192358,95
1744798392.5192358,195
1744798392.5192358,194
1744798392.5192358,195
1744798392.5192358,95
1744798392.5192358,195
1744798392.5192358,194
1744798392.5192358,195
1744798392.5192358,95
1744798392.5192358,195
1744798392.5192358,194
1744798392.5192358,195
1744798392.5192358,95
1744798392.5192358,195
1744798392.5212412,194
1744798392.5212412,195
1744798392.5212412,95
1744798392.5212412,195
1744798392.5212412,194
1744798392.5212412,195
1744798392.5212412,95
1744798392.5212412,195
1744798392.5212412,194
1744798392.5212412,195
1744798392.5212412,95
1744798392.5212412,195
1744798392.5212412,194
1744798392.5212412,195
1744798392.5212412,95
1744798392.5232463,195
1744798392.5232463,194
1744798392.5232463,195
1744798392.5232463,95
1744798392.5232463,195
1744798392.5232463,194
1744798392.5232463,195
1744798392.5232463,95
1744798392.5232463,195
1744798392.5232463,194
1744798392.5232463,195
1744798392.5232463,95
1744798392.5232463,195
1744798392.5232463,194
1744798392.5232463,195
1744798392.5252514,95
1744798392.5252514,195
1744798392.5252514,194
1744798392.5252514,195
1744798392.5252514,95
1744798392.5252514,195
1744798392.5252514,194
1744798392.5252514,195
1744798392.5252514,95
1744798392.5252514,195
1744798392.5252514,194
1744798392.5252514,195
1744798392.5252514,95
1744798392.5269945,195
1744798392.5269945,194
1744798392.5269945,195
1744798392.5269945,95
1744798392.5269945,195
1744798392.5269945,194
1744798392.5269945,195
1744798392.5269945,95
1744798392.5269945,195
1744798392.5269945,194
1744798392.5269945,195
1744798392.5269945,95
1744798392.5269945,195
1744798392.5290034,194
1744798392.5290034,195
1744798392.5290034,95
1744798392.5290034,195
1744798392.5290034,194
1744798392.5290034,195
1744798392.5290034,95
1744798392.5290034,195
1744798392.5290034,194
1744798392.5290034,195
1744798392.5290034,95
1744798392.5290034,195
1744798392.5290034,194
1744798392.5290034,195
1744798392.5290034,95
1744798392.5310092,195
1744798392.5310092,194
1744798392.5310092,195
1744798392.5310092,95
1744798392.5310092,195
1744798392.5310092,194
1744798392.5310092,195
1744798392.5310092,95
1744798392.5310092,195
1744798392.5310092,194
1744798392.5310092,195
1744798392.5310092,95
1744798392.5310092,195
1744798392.5310092,194
1744798392.5310092,195
1744798392.5330145,95
1744798392.5330145,195
1744798392.5330145,194
1744798392.5330145,195
1744798392.5330145,95
1744798392.5330145,195
1744798392.5330145,194
1744798392.5330145,195
1744798392.5330145,95
1744798392.5330145,195
1744798392.5330145,194
1744798392.5330145,195
1744798392.5330145,95
1744798392.5330145,195
1744798392.5330145,194
1744798392.5350199,195
1744798392.5350199,95
1744798392.5350199,195
1744798392.5350199,194
1744798392.5350199,195
1744798392.5350199,95
1744798392.5350199,195
1744798392.5350199,194
1744798392.5350199,195
1744798392.5350199,95
1744798392.5350199,195
1744798392.5350199,194
1744798392.5350199,195
1744798392.5350199,95
1744798392.5350199,195
1744798392.537025,194
1744798392.537025,195
1744798392.537025,95
1744798392.537025,195
1744798392.537025,194
1744798392.537025,195
1744798392.537025,95
1744798392.537025,195
1744798392.537025,194
1744798392.537025,195
1744798392.537025,95
1744798392.537025,195
1744798392.537025,194
1744798392.537025,195
1744798392.5390308,95
1744798392.5390308,195
1744798392.5390308,194
1744798392.5390308,195
1744798392.5390308,95
1744798392.5390308,195
1744798392.5390308,194
1744798392.5390308,195
1744798392.5390308,95
1744798392.5390308,195
1744798392.5390308,194
1744798392.5390308,195
1744798392.5390308,95
1744798392.5390308,195
1744798392.5410364,194
1744798392.5410364,195
1744798392.5410364,95
1744798392.5410364,195
1744798392.5410364,194
1744798392.5410364,195
1744798392.5410364,95
1744798392.5410364,195
1744798392.5410364,194
1744798392.5410364,195
1744798392.5410364,95
1744798392.5410364,195
1744798392.5410364,194
1744798392.5427802,195
1744798392.5427802,95
1744798392.5427802,195
1744798392.5427802,194
1744798392.5427802,195
1744798392.5427802,95
1744798392.5427802,195
1744798392.5427802,194
1744798392.5427802,195
1744798392.5427802,95
1744798392.5427802,195
1744798392.5427802,194
1744798392.54479,195
1744798392.54479,95
1744798392.54479,195
1744798392.54479,194
1744798392.54479,195
1744798392.54479,95
1744798392.54479,195
1744798392.54479,194
1744798392.54479,195
1744798392.54479,95
1744798392.54479,195
1744798392.54479,194
1744798392.54479,195
1744798392.54479,95
1744798392.54479,195
1744798392.5467978,194
1744798392.5467978,195
1744798392.5467978,95
1744798392.5467978,195
1744798392.5467978,194
1744798392.5467978,195
1744798392.5467978,95
1744798392.5467978,195
1744798392.5467978,194
1744798392.5467978,195
1744798392.5467978,95
1744798392.5467978,195
1744798392.5467978,194
1744798392.5467978,195
1744798392.5467978,95
1744798392.5488033,195
1744798392.5488033,194
1744798392.5488033,195
1744798392.5488033,95
1744798392.5488033,195
1744798392.5488033,194
1744798392.5488033,195
1744798392.5488033,95
1744798392.5488033,195
1744798392.5488033,194
1744798392.5488033,195
1744798392.5488033,95
1744798392.5488033,195
1744798392.5488033,194
1744798392.5508087,195
1744798392.5508087,95
1744798392.5508087,195
1744798392.5508087,194
1744798392.5508087,195
1744798392.5508087,95
1744798392.5508087,195
1744798392.5508087,194
1744798392.5508087,195
1744798392.5508087,95
1744798392.5508087,195
1744798392.5508087,194
1744798392.5508087,195
1744798392.5508087,95
1744798392.5508087,195
1744798392.5528138,194
1744798392.5528138,195
1744798392.5528138,95
1744798392.5528138,195
1744798392.5528138,194
1744798392.5528138,195
1744798392.5528138,95
1744798392.5528138,195
1744798392.5528138,194
1744798392.5528138,195
1744798392.5528138,95
1744798392.5528138,195
1744798392.5528138,194
1744798392.5528138,195
1744798392.5528138,95
1744798392.5548193,195
1744798392.5548193,194
1744798392.5548193,195
1744798392.5548193,95
1744798392.5548193,195
1744798392.5548193,194
1744798392.5548193,195
1744798392.5548193,95
1744798392.5548193,195
1744798392.5548193,194
1744798392.5548193,195
1744798392.5548193,95
1744798392.5548193,195
1744798392.5548193,194
1744798392.5548193,195
1744798392.5548193,95
1744798392.5568247,195
1744798392.5568247,194
1744798392.5568247,195
1744798392.5568247,95
1744798392.5568247,195
1744798392.5568247,194
1744798392.5568247,195
1744798392.5568247,95
1744798392.5568247,195
1744798392.5568247,194
1744798392.5568247,195
1744798392.5568247,95
1744798392.5568247,195
1744798392.558568,194
1744798392.558568,195
1744798392.558568,95
1744798392.558568,195
1744798392.558568,194
1744798392.558568,195
1744798392.558568,95
1744798392.558568,195
1744798392.558568,194
1744798392.558568,195
1744798392.558568,95
1744798392.558568,195
1744798392.558568,194
1744798392.5605774,195
1744798392.5605774,95
1744798392.5605774,195
1744798392.5605774,194
1744798392.5605774,195
1744798392.5605774,95
1744798392.5605774,195
1744798392.5605774,194
1744798392.5605774,195
1744798392.5605774,95
1744798392.5605774,195
1744798392.5605774,194
1744798392.5605774,195
1744798392.5605774,95
1744798392.562584,195
1744798392.562584,194
1744798392.562584,195
1744798392.562584,95
1744798392.562584,195
1744798392.562584,194
1744798392.562584,195
1744798392.562584,95
1744798392.562584,195
1744798392.562584,194
1744798392.562584,195
1744798392.562584,95
1744798392.562584,195
1744798392.562584,194
1744798392.562584,195
1744798392.5645893,95
1744798392.5645893,195
1744798392.5645893,194
1744798392.5645893,195
1744798392.5645893,95
1744798392.5645893,195
1744798392.5645893,194
1744798392.5645893,195
1744798392.5645893,95
1744798392.5645893,195
1744798392.5645893,194
1744798392.5645893,195
1744798392.5645893,95
1744798392.5645893,195
1744798392.5645893,194
1744798392.5665944,195
1744798392.5665944,95
1744798392.5665944,195
1744798392.5665944,194
1744798392.5665944,195
1744798392.5665944,95
1744798392.5665944,195
1744798392.5665944,194
1744798392.5665944,195
1744798392.5665944,95
1744798392.5665944,195
1744798392.5665944,194
1744798392.5665944,195
1744798392.5665944,95
1744798392.5665944,195
1744798392.5685997,194
1744798392.5685997,195
1744798392.5685997,95
1744798392.5685997,195
1744798392.5685997,194
1744798392.5685997,195
1744798392.5685997,95
1744798392.5685997,195
1744798392.5685997,194
1744798392.5685997,195
1744798392.5685997,95
1744798392.5685997,195
1744798392.5685997,194
1744798392.5685997,195
1744798392.5706062,95
1744798392.5706062,195
1744798392.5706062,194
1744798392.5706062,195
1744798392.5706062,95
1744798392.5706062,195
1744798392.5706062,194
1744798392.5706062,195
1744798392.5706062,95
1744798392.5706062,195
1744798392.5706062,194
1744798392.5706062,195
1744798392.5706062,95
1744798392.5706062,195
1744798392.5706062,194
1744798392.5726116,195
1744798392.5726116,95
1744798392.5726116,195
1744798392.5726116,194
1744798392.5726116,195
1744798392.5726116,95
1744798392.5726116,195
1744798392.5726116,194
1744798392.5726116,195
1744798392.5726116,95
1744798392.5726116,195
1744798392.5726116,194
1744798392.5726116,195
1744798392.574355,95
